ID,Sex,Bachelor,Age,Graduated,Career,Work Experience,Family Expenses,Family  Size,Variable,Description
1462225365,Female,,72,Yes,Lawyer,4,High,,Dog_6,The specimen is reliable and experienced.
1462220520,Female,Yes,53,No,Fashion Designer,1,High,4,Dog_6,The specimen is reliable and experienced.
1462222476,Female,Yes,69,Yes,Fashion Designer,,Average,2,Dog_3,The specimen is reliable and experienced.
1462225502,Female,Yes,57,Yes,Fashion Designer,0,Average,4,Dog_6,The specimen is reliable and experienced.
1462226323,Male,Yes,35,Yes,Singer,1,Low,2,Dog_3,The specimen is reliable and experienced.
1462220757,Male,Yes,40,No,HR,1,Low,5,Dog_5,The specimen is reliable and experienced.
1462223018,Male,No,31,No,Doctor,8,Low,4,Dog_6,The specimen is reliable and experienced.
1462218826,Female,No,26,No,Doctor,1,Low,8,Dog_7,The specimen is responsible and hardworking.
1462221347,Female,No,51,Yes,Fashion Designer,0,Low,1,Dog_6,The specimen is reliable and experienced.
1462220447,Male,Yes,43,Yes,Fashion Designer,2,Low,2,Dog_6,The specimen is reliable and experienced.
1462219209,Female,No,26,No,Scientist,0,Low,1,Dog_6,The specimen is responsible and hardworking.
1462223585,Male,Yes,60,Yes,Singer,7,Average,4,Dog_2,The specimen is reliable and experienced.
1462225654,Male,Yes,45,Yes,HR,1,High,5,Dog_4,The specimen is reliable and experienced.
1462222856,Female,Yes,89,Yes,Fashion Designer,0,High,3,Dog_6,The specimen is reliable and experienced.
1462225898,Female,No,23,No,Doctor,1,Low,3,Dog_6,The specimen is responsible and hardworking.
1462225725,Female,No,37,No,Fashion Designer,4,Low,2,Dog_6,The specimen is reliable and experienced.
1462222631,Male,No,32,No,Doctor,0,Low,5,Dog_6,The specimen is reliable and experienced.
1462220000,Female,Yes,31,No,Housewife,8,Average,2,Dog_6,The specimen is reliable and experienced.
1462219628,Male,Yes,56,Yes,Fashion Designer,1,Average,1,Dog_6,The specimen is reliable and experienced.
1462222063,Female,No,38,Yes,Fashion Designer,7,Low,1,Dog_6,The specimen is reliable and experienced.
1462218518,Male,No,32,No,,5,Low,1,Dog_4,The specimen is reliable and experienced.
1462220571,Male,No,31,No,Doctor,,Low,7,Dog_6,The specimen is reliable and experienced.
1462220141,Male,Yes,60,Yes,Fashion Designer,1,Average,3,Dog_6,The specimen is reliable and experienced.
1462221923,Female,Yes,38,Yes,Fashion Designer,1,Average,4,Dog_6,The specimen is reliable and experienced.
1462219903,Female,No,25,Yes,Doctor,5,Low,3,Dog_3,The specimen is responsible and hardworking.
1462221875,Male,No,38,No,Scientist,0,Low,5,Dog_3,The specimen is reliable and experienced.
1462222390,Female,No,28,Yes,Fashion Designer,1,Low,1,Dog_6,The specimen is responsible and hardworking.
1462221548,Male,Yes,33,Yes,Scientist,9,Average,2,Dog_4,The specimen is reliable and experienced.
1462223024,Male,Yes,73,Yes,Doctor,1,Average,3,Dog_6,The specimen is reliable and experienced.
1462220724,Male,Yes,29,No,HR,12,Low,3,Dog_6,The specimen is responsible and hardworking.
1462220506,Male,No,20,No,Doctor,0,Low,4,Dog_3,The specimen is responsible and hardworking.
1462222534,Female,No,42,Yes,Fashion Designer,0,Low,1,Dog_2,The specimen is reliable and experienced.
1462222589,Male,Yes,76,No,Singer,0,Low,1,Dog_6,The specimen is reliable and experienced.
1462221816,Male,Yes,46,Yes,Fashion Designer,0,Low,2,Dog_6,The specimen is reliable and experienced.
1462222693,Female,No,23,No,Doctor,1,Low,4,Dog_6,The specimen is responsible and hardworking.
1462223127,Male,Yes,41,Yes,Fashion Designer,12,Average,2,Dog_6,The specimen is reliable and experienced.
1462222379,Male,No,23,No,Doctor,1,Low,2,Dog_6,The specimen is responsible and hardworking.
1462220610,Male,No,27,No,Scientist,0,Low,4,Dog_6,The specimen is responsible and hardworking.
1462225440,Male,Yes,68,Yes,Scientist,0,Low,1,Dog_6,The specimen is reliable and experienced.
1462225136,Male,Yes,43,No,Singer,,Average,3,Dog_6,The specimen is reliable and experienced.
1462223655,Male,No,31,Yes,Doctor,3,Low,4,Dog_1,The specimen is reliable and experienced.
1462225015,Male,Yes,56,No,HR,1,Average,3,Dog_6,The specimen is reliable and experienced.
1462219147,Female,No,39,Yes,,8,Low,,Dog_6,The specimen is reliable and experienced.
1462220632,Male,Yes,88,Yes,Lawyer,0,High,3,Dog_6,The specimen is reliable and experienced.
1462223933,Female,No,25,Yes,Doctor,,Low,,Dog_3,The specimen is responsible and hardworking.
1462223566,Female,Yes,66,No,Lawyer,,Low,1,Dog_6,The specimen is reliable and experienced.
1462218532,Female,Yes,61,No,Fashion Designer,1,Average,2,Dog_2,The specimen is reliable and experienced.
1462220476,Female,No,35,Yes,Scientist,4,Low,4,Dog_2,The specimen is reliable and experienced.
1462224315,Female,Yes,35,Yes,Singer,1,Average,2,Dog_6,The specimen is reliable and experienced.
1462219067,Male,Yes,55,Yes,Fashion Designer,,Average,3,Dog_4,The specimen is reliable and experienced.
1462225644,Female,Yes,69,Yes,Fashion Designer,7,Low,1,Dog_6,The specimen is reliable and experienced.
1462220874,Female,No,30,No,Doctor,0,Low,,Dog_6,The specimen is reliable and experienced.
1462221402,Male,No,45,Yes,Fashion Designer,0,Low,2,Dog_6,The specimen is reliable and experienced.
1462226473,Female,Yes,35,Yes,Housewife,7,Average,4,,The specimen is reliable and experienced.
1462223307,Male,Yes,61,Yes,Fashion Designer,,Low,1,Dog_6,The specimen is reliable and experienced.
1462218547,Male,No,25,Yes,Singer,0,Low,2,Dog_6,The specimen is responsible and hardworking.
1462223835,Male,No,23,No,Doctor,0,Low,4,Dog_6,The specimen is responsible and hardworking.
1462226170,Male,No,45,Yes,Singer,6,Low,2,Dog_6,The specimen is reliable and experienced.
1462221078,Male,No,42,Yes,Singer,1,Low,1,Dog_7,The specimen is reliable and experienced.
1462225470,Female,No,25,No,Scientist,,Low,3,Dog_6,The specimen is responsible and hardworking.
1462224732,Male,No,27,No,Content Creation,8,Low,4,Dog_4,The specimen is responsible and hardworking.
1462218495,Male,Yes,70,No,Lawyer,,Low,1,Dog_6,The specimen is reliable and experienced.
1462221437,Male,No,45,Yes,Singer,1,Low,1,Dog_7,The specimen is reliable and experienced.
1462225483,Female,Yes,55,Yes,Scientist,1,Average,3,Dog_3,The specimen is reliable and experienced.
1462219901,Female,Yes,29,No,Scientist,5,Average,2,Dog_3,The specimen is responsible and hardworking.
1462224602,Male,Yes,59,No,Singer,1,Average,2,Dog_7,The specimen is reliable and experienced.
1462224773,Male,Yes,50,Yes,Fashion Designer,0,Average,5,Dog_6,The specimen is reliable and experienced.
1462218536,Male,Yes,76,No,Content Creation,1,Low,1,Dog_4,The specimen is reliable and experienced.
1462219388,Male,No,52,Yes,Fashion Designer,1,Low,3,Dog_3,The specimen is reliable and experienced.
1462220222,Male,Yes,32,Yes,Singer,9,Average,2,Dog_6,The specimen is reliable and experienced.
1462223358,Male,No,41,No,Scientist,9,Low,7,Dog_4,The specimen is reliable and experienced.
1462220089,Male,Yes,53,Yes,Singer,1,Low,3,Dog_6,The specimen is reliable and experienced.
1462223195,Female,Yes,53,Yes,Fashion Designer,1,Average,2,Dog_7,The specimen is reliable and experienced.
1462226306,Male,No,,Yes,Fashion Designer,,Low,1,Dog_6,The specimen is reliable and experienced.
1462225277,Female,No,42,Yes,Scientist,6,Low,3,Dog_6,The specimen is reliable and experienced.
1462221237,Male,Yes,40,No,HR,0,Low,4,Dog_4,The specimen is reliable and experienced.
1462220564,Male,Yes,49,Yes,Fashion Designer,0,Average,6,Dog_6,The specimen is reliable and experienced.
1462224491,Female,Yes,55,Yes,Fashion Designer,1,High,4,Dog_6,The specimen is reliable and experienced.
1462220197,Male,No,27,Yes,Singer,0,Low,5,Dog_6,The specimen is responsible and hardworking.
1462223522,Male,Yes,53,Yes,Singer,1,High,,Dog_6,The specimen is reliable and experienced.
1462225052,Male,Yes,51,No,HR,0,Low,4,Dog_4,The specimen is reliable and experienced.
1462223941,Male,No,41,Yes,Singer,0,Low,1,Dog_6,The specimen is reliable and experienced.
1462219143,Female,No,32,Yes,Scientist,7,Low,,Dog_2,The specimen is reliable and experienced.
1462225384,Male,Yes,80,Yes,Lawyer,0,High,3,Dog_6,The specimen is reliable and experienced.
1462224509,Female,Yes,28,,,8,Average,4,Dog_3,The specimen is responsible and hardworking.
1462223640,Female,Yes,45,Yes,Fashion Designer,3,Low,3,Dog_6,The specimen is reliable and experienced.
1462221651,Male,No,31,Yes,Doctor,1,Low,3,Dog_6,The specimen is reliable and experienced.
1462220572,Female,No,30,Yes,Doctor,1,Low,2,Dog_3,The specimen is reliable and experienced.
1462223614,Female,No,43,Yes,Doctor,0,Low,6,Dog_3,The specimen is reliable and experienced.
1462225071,Male,No,39,Yes,Fashion Designer,9,Low,1,Dog_6,The specimen is reliable and experienced.
1462225198,Female,No,23,No,Doctor,1,Low,4,Dog_6,The specimen is responsible and hardworking.
1462221358,Male,No,20,No,Doctor,1,Low,4,Dog_6,The specimen is responsible and hardworking.
1462222322,Female,Yes,52,Yes,Scientist,1,Average,3,Dog_3,The specimen is reliable and experienced.
1462226547,Female,No,33,Yes,Doctor,1,Low,,Dog_6,The specimen is reliable and experienced.
1462225017,Female,Yes,40,,Housewife,9,Average,,Dog_4,The specimen is reliable and experienced.
1462225796,Male,Yes,32,Yes,Singer,1,Average,2,Dog_3,The specimen is reliable and experienced.
1462219613,Male,,80,No,Lawyer,0,Low,1,Dog_6,The specimen is reliable and experienced.
1462225809,Male,Yes,35,Yes,HR,2,Average,5,Dog_6,The specimen is reliable and experienced.
1462221685,Female,Yes,43,Yes,Scientist,0,Low,1,Dog_6,The specimen is reliable and experienced.
1462223416,Male,No,55,No,Lawyer,,Low,1,Dog_1,The specimen is reliable and experienced.
1462221494,Female,Yes,57,Yes,Scientist,1,Low,4,Dog_3,The specimen is reliable and experienced.
1462219761,Male,No,33,Yes,Doctor,0,Low,5,Dog_6,The specimen is reliable and experienced.
1462220126,Male,No,43,Yes,Fashion Designer,1,Low,3,Dog_6,The specimen is reliable and experienced.
1462223691,Female,No,39,Yes,Fashion Designer,1,Low,3,Dog_6,The specimen is reliable and experienced.
1462226110,Female,No,30,No,Scientist,3,Low,4,Dog_6,The specimen is reliable and experienced.
1462219310,Female,Yes,68,Yes,Fashion Designer,1,Average,2,Dog_6,The specimen is reliable and experienced.
1462224695,Male,Yes,37,No,Singer,2,Low,3,Dog_6,The specimen is reliable and experienced.
1462224482,Male,No,21,No,Doctor,9,Low,4,Dog_3,The specimen is responsible and hardworking.
1462221908,Male,Yes,47,Yes,HR,1,High,5,Dog_4,The specimen is reliable and experienced.
1462226321,Female,Yes,66,Yes,Lawyer,1,High,2,Dog_6,The specimen is reliable and experienced.
1462223827,Female,No,26,No,Fashion Designer,2,Low,2,Dog_6,The specimen is responsible and hardworking.
1462219047,Female,No,28,Yes,Doctor,1,Low,3,Dog_6,The specimen is responsible and hardworking.
1462220513,Male,Yes,66,No,Lawyer,0,High,3,Dog_6,The specimen is reliable and experienced.
1462223086,Female,Yes,28,No,Scientist,9,Low,1,Dog_7,The specimen is responsible and hardworking.
1462219028,Female,No,39,No,Scientist,0,Low,3,Dog_4,The specimen is reliable and experienced.
1462220847,Female,Yes,40,Yes,Fashion Designer,4,Average,5,Dog_6,The specimen is reliable and experienced.
1462218972,Female,No,28,Yes,Fashion Designer,3,Low,7,Dog_2,The specimen is responsible and hardworking.
1462221800,Male,No,42,Yes,Singer,2,Low,3,Dog_6,The specimen is reliable and experienced.
1462226179,Male,No,29,No,Scientist,1,Low,5,Dog_4,The specimen is responsible and hardworking.
1462224103,Male,Yes,65,Yes,HR,1,High,2,Dog_6,The specimen is reliable and experienced.
1462226341,,No,30,Yes,Scientist,0,Low,5,Dog_2,The specimen is reliable and experienced.
1462222647,Male,Yes,42,Yes,Fashion Designer,6,Low,3,Dog_6,The specimen is reliable and experienced.
1462225797,Female,Yes,40,No,Housewife,9,Average,5,Dog_4,The specimen is reliable and experienced.
1462220124,Female,Yes,89,No,Lawyer,3,High,2,Dog_6,The specimen is reliable and experienced.
1462219727,Female,No,38,No,Scientist,0,Low,3,Dog_4,The specimen is reliable and experienced.
1462219786,Male,Yes,59,Yes,Fashion Designer,1,Average,2,Dog_4,The specimen is reliable and experienced.
1462221931,Female,Yes,58,Yes,Lawyer,1,High,4,Dog_1,The specimen is reliable and experienced.
1462224256,Male,Yes,57,No,,1,Average,2,Dog_4,The specimen is reliable and experienced.
1462225092,Female,Yes,37,No,HR,0,High,2,Dog_1,The specimen is reliable and experienced.
1462222780,Female,No,38,Yes,Scientist,5,Low,5,Dog_2,The specimen is reliable and experienced.
1462225592,Male,Yes,35,Yes,Fashion Designer,3,Average,3,Dog_6,The specimen is reliable and experienced.
1462222055,Male,Yes,42,Yes,Fashion Designer,1,Low,2,Dog_3,The specimen is reliable and experienced.
1462220463,Male,No,47,Yes,Fashion Designer,0,Low,1,Dog_6,The specimen is reliable and experienced.
1462223562,Male,Yes,71,No,Lawyer,1,Low,2,Dog_4,The specimen is reliable and experienced.
1462220255,Female,No,41,Yes,Fashion Designer,1,Low,1,Dog_4,The specimen is reliable and experienced.
1462223424,Male,No,75,No,Lawyer,,Low,2,Dog_6,The specimen is reliable and experienced.
1462218833,Female,No,53,Yes,Scientist,,Low,1,Dog_6,The specimen is reliable and experienced.
1462224826,Male,No,35,Yes,Fashion Designer,9,Low,1,Dog_6,The specimen is reliable and experienced.
1462225584,Male,Yes,87,Yes,Lawyer,0,High,2,Dog_6,The specimen is reliable and experienced.
1462224369,Male,Yes,50,Yes,Fashion Designer,1,Average,2,Dog_6,The specimen is reliable and experienced.
1462224407,Male,No,29,No,Doctor,1,Low,6,Dog_6,The specimen is responsible and hardworking.
1462225246,Female,No,40,Yes,Fashion Designer,0,Low,1,Dog_6,The specimen is reliable and experienced.
1462221874,Male,Yes,42,Yes,Singer,,Low,5,Dog_3,The specimen is reliable and experienced.
1462225318,Male,No,37,Yes,Singer,1,Low,2,Dog_3,The specimen is reliable and experienced.
1462219444,Male,Yes,46,Yes,Fashion Designer,1,Low,1,Dog_6,The specimen is reliable and experienced.
1462218738,Female,Yes,51,No,HR,,Low,1,Dog_6,The specimen is reliable and experienced.
1462220797,Male,No,47,Yes,Fashion Designer,0,Low,1,Dog_6,The specimen is reliable and experienced.
1462220601,Female,No,45,Yes,Scientist,0,Low,1,Dog_6,The specimen is reliable and experienced.
1462221808,Female,No,28,No,Content Creation,1,Low,4,Dog_3,The specimen is responsible and hardworking.
1462221269,Female,No,33,No,Doctor,1,Low,3,Dog_6,The specimen is reliable and experienced.
1462221097,Male,No,29,Yes,Fashion Designer,1,Low,6,Dog_6,The specimen is responsible and hardworking.
1462218908,Female,No,62,No,Singer,2,Low,1,Dog_6,The specimen is reliable and experienced.
1462218992,Male,No,51,,Fashion Designer,6,Low,4,Dog_4,The specimen is reliable and experienced.
1462224828,Male,No,22,No,Scientist,8,Low,3,Dog_6,The specimen is responsible and hardworking.
1462226275,Female,No,36,Yes,Scientist,,Low,3,Dog_6,The specimen is reliable and experienced.
1462224424,Male,Yes,59,Yes,Fashion Designer,4,High,2,Dog_7,The specimen is reliable and experienced.
1462219647,Female,No,48,Yes,Fashion Designer,4,Low,1,Dog_6,The specimen is reliable and experienced.
1462223328,Female,Yes,38,Yes,Fashion Designer,1,Average,4,Dog_3,The specimen is reliable and experienced.
1462225980,Male,No,19,No,Doctor,8,Low,3,Dog_6,The specimen is rather joyful than responsible.
1462223008,Female,Yes,59,Yes,Fashion Designer,3,High,5,Dog_1,The specimen is reliable and experienced.
1462223997,Male,Yes,47,Yes,Content Creation,0,Low,2,Dog_4,The specimen is reliable and experienced.
1462218862,Female,No,35,No,Fashion Designer,5,Low,1,Dog_6,The specimen is reliable and experienced.
1462219535,Female,No,42,Yes,Fashion Designer,7,Low,2,Dog_6,The specimen is reliable and experienced.
1462220429,Male,Yes,63,Yes,Fashion Designer,0,Average,7,Dog_6,The specimen is reliable and experienced.
1462224671,Male,Yes,41,Yes,Singer,0,Low,1,Dog_6,The specimen is reliable and experienced.
1462218838,Female,No,22,No,Housewife,0,Low,4,Dog_6,The specimen is responsible and hardworking.
1462219883,Male,No,20,No,Doctor,1,Low,3,Dog_6,The specimen is responsible and hardworking.
1462223224,Male,Yes,52,Yes,Singer,,Average,3,Dog_6,The specimen is reliable and experienced.
1462223275,Female,Yes,63,No,Fashion Designer,0,Average,5,Dog_6,The specimen is reliable and experienced.
1462225993,Male,Yes,73,No,Lawyer,1,Low,1,Dog_6,The specimen is reliable and experienced.
1462221741,Female,Yes,89,Yes,Lawyer,1,High,2,Dog_6,The specimen is reliable and experienced.
1462221970,Male,No,29,Yes,Doctor,1,Low,2,Dog_6,The specimen is responsible and hardworking.
1462221826,Male,Yes,33,Yes,Scientist,10,Average,2,Dog_2,The specimen is reliable and experienced.
1462220904,Female,No,53,Yes,Fashion Designer,1,Low,1,Dog_6,The specimen is reliable and experienced.
1462220839,Female,Yes,36,Yes,Fashion Designer,1,Average,,Dog_6,The specimen is reliable and experienced.
1462218562,Male,No,30,No,Doctor,0,Low,4,Dog_6,The specimen is reliable and experienced.
1462225173,Male,Yes,41,Yes,Scientist,,Average,5,Dog_6,The specimen is reliable and experienced.
1462218711,Female,Yes,25,Yes,Doctor,,Low,2,Dog_6,The specimen is responsible and hardworking.
1462218819,Male,No,27,Yes,Doctor,0,Low,2,Dog_6,The specimen is responsible and hardworking.
1462222135,Female,Yes,76,No,Lawyer,,Low,1,Dog_4,The specimen is reliable and experienced.
1462222096,Male,Yes,40,No,HR,8,High,5,Dog_4,The specimen is reliable and experienced.
1462222325,Female,No,32,Yes,Doctor,0,Low,1,Dog_4,The specimen is reliable and experienced.
1462226448,Male,No,30,Yes,Fashion Designer,1,Low,3,Dog_6,The specimen is reliable and experienced.
